angle,angle_buffer,angle_buffer_deg,angle_deg,epoch,loss,norm_a,norm_b,t_est_1,t_est_2,t_est_buffer,t_true,lb,ub
1.602446318,1.58916676,91.05254832,91.8134109,1.272727273,206.1286469,1301.034546,1151.113159,9.915045738,2.72734642,9.915045738,13.52083683,0,90
1.596647739,1.590356708,91.12072726,91.48117684,1.27972028,206.2285614,1296.839722,1147.414063,9.90676403,1.754487991,9.90676403,13.5250597,0,90
1.579711795,1.578841567,90.46095831,90.51081869,1.286713287,206.3300629,1285.167114,1226.988037,9.898490906,6.110434532,9.898490906,13.52931976,0,90
1.601800323,1.583226919,90.71222048,91.7763981,1.293706294,206.4256744,1296.789551,1146.16748,9.890280724,1.791468978,9.890280724,13.53337765,0,90
1.599504948,1.590586424,91.13388904,91.64488281,1.300699301,206.5196381,1290.919556,1155.811157,9.882077217,2.21859622,9.882077217,13.53735352,0,90
1.605742097,1.581503153,90.61345594,92.00224514,1.307692308,206.6149902,1284.367188,1147.21875,9.873896599,1.850007415,9.873896599,13.54137802,0,90
1.569846272,1.577558398,90.38743815,89.9455659,1.314685315,206.7057343,1287.973022,1195.088379,9.865745544,7.820999146,9.865745544,13.54522991,0,90
1.602746487,1.590011597,91.10095387,91.83060932,1.321678322,206.7905731,1284.509033,1149.825806,9.85761261,2.387084723,9.85761261,13.54888439,0,90
1.564348459,1.582285404,90.65827565,89.6305644,1.328671329,206.8763428,1289.837402,1147.318848,9.849510193,2.87492609,9.849510193,13.55259705,0,90
1.583572149,1.585099816,90.81952958,90.73200071,1.335664336,206.9599915,1304.901733,1193.934814,9.841423988,4.577957153,9.841423988,13.55621719,0,90
1.522319913,1.583505988,90.72820995,87.22250608,1.342657343,207.0434418,1291.411011,1146.045044,9.833303452,0.000804231,9.833303452,13.55983925,0,90
1.582349062,1.58204329,90.64440353,90.66192297,1.34965035,207.1260071,1303.445068,1242.463867,9.825191498,6.013306618,9.825191498,13.56341839,0,90
1.607089639,1.583678007,90.73806592,92.0794536,1.356643357,207.2064667,1287.80249,1151.206177,9.817054749,1.813735366,9.817054749,13.56691456,0,90
1.588488698,1.589688063,91.08241673,91.0136982,1.363636364,207.2855835,1291.991455,1187.673706,9.808939934,4.578974247,9.808939934,13.57034874,0,90
1.639127254,1.595413446,91.41045706,93.91507377,1.370629371,207.3687897,1282.313232,1155.008179,9.800851822,2.737523794,9.800851822,13.57392311,0,90
1.500556231,1.590772748,91.14456462,85.97553893,1.377622378,207.4572296,1289.958984,1146.764038,9.792787552,0.088812605,9.792787552,13.57765007,0,90
1.624080062,1.580632687,90.5635819,93.05293314,1.384615385,207.5471649,1291.292603,1148.693848,9.784763336,0.811225057,9.784763336,13.58142567,0,90
1.520204425,1.595864177,91.436282,87.10129754,1.391608392,207.6347198,1299.990479,1147.000854,9.776736259,1.07968545,9.776736259,13.58513355,0,90
1.616621256,1.582666278,90.6800981,92.62557503,1.398601399,207.7267609,1280.487671,1149.785767,9.768702507,1.285080671,9.768702507,13.58899975,0,90
1.578929782,1.584248304,90.77074154,90.46601265,1.405594406,207.8153687,1289.762451,1150.757935,9.760708809,1.639411926,9.760708809,13.59275436,0,90
1.601787686,1.590379119,91.12201134,91.7756741,1.412587413,207.9020691,1302.768188,1152.464722,9.75274086,2.260649681,9.75274086,13.59644699,0,90
1.552257419,1.589112043,91.04941326,88.93779881,1.41958042,207.9909973,1303.555542,1149.394653,9.744729996,1.739441752,9.744729996,13.60022926,0,90
1.608738065,1.586798906,90.91688027,92.17390145,1.426573427,208.082489,1286.761597,1156.739746,9.736721992,3.326463461,9.736721992,13.60411167,0,90
1.545879245,1.581320286,90.60297843,88.57235636,1.433566434,208.1737823,1273.509888,1149.167969,9.728756905,1.549104691,9.728756905,13.60802555,0,90
1.565508962,1.588853478,91.03459858,89.69705629,1.440559441,208.2608643,1293.791016,1149.930054,9.72088623,1.030786991,9.72088623,13.61179543,0,90
1.617378473,1.588593006,91.01967462,92.66896039,1.447552448,208.3483887,1296.056152,1152.250732,9.713003159,2.324549675,9.713003159,13.615592,0,90
1.582369566,1.585284472,90.83010955,90.66309776,1.454545455,208.4368744,1285.510254,1151.494507,9.705123901,2.113462687,9.705123901,13.61941624,0,90
1.619174361,1.587960005,90.98340631,92.77185719,1.461538462,208.5242767,1294.550659,1152.133179,9.69726944,1.367351651,9.69726944,13.62318039,0,90
1.543553352,1.603341818,91.86471928,88.43909254,1.468531469,208.611618,1299.014038,1150.294556,9.689437866,0.824885905,9.689437866,13.62693596,0,90
1.570530891,1.583702445,90.7394661,89.98479167,1.475524476,208.707962,1286.70813,1154.609253,9.681620598,2.170209169,9.681620598,13.63101387,0,90
1.611032486,1.58691752,90.92367631,92.3053621,1.482517483,208.8030853,1284.053223,1152.789673,9.673841476,2.322398663,9.673841476,13.63503456,0,90
1.590946674,1.589487553,91.07092836,91.15452987,1.48951049,208.8963318,1289.858887,1157.617188,9.666119576,1.723068595,9.666119576,13.63896465,0,90
1.411425471,1.582467318,90.66869851,80.8687226,1.496503497,208.9920349,1297.325806,1141.708862,9.658414841,0.780885637,9.658414841,13.64299488,0,90
1.590144992,1.580283284,90.54356262,91.10859685,1.503496503,209.0845337,1287.660034,1160.900635,9.650715828,4.090889454,9.650715828,13.64693928,0,90
1.623313308,1.592383742,91.2368678,93.00900136,1.51048951,209.1734009,1298.246094,1156.541626,9.643021584,1.586907148,9.643021584,13.65074825,0,90
1.613176346,1.596890211,91.49506944,92.42819623,1.517482517,209.2650757,1293.722046,1156.576538,9.635305405,2.199278831,9.635305405,13.65463829,0,90
1.553521514,1.58699584,90.92816374,89.01022613,1.524475524,209.3606567,1286.376221,1152.628174,9.627599716,0.327822894,9.627599716,13.6586647,0,90
1.356344461,1.582995653,90.69896991,77.71281321,1.531468531,209.4550781,1295.840332,1148.74231,9.619914055,1.131977558,9.619914055,13.66264439,0,90
1.589010358,1.591805816,91.20375504,91.04358711,1.538461538,209.5472565,1288.932373,1278.985596,9.612221718,6.83671999,9.612221718,13.66653252,0,90
1.522775173,1.582438469,90.66704561,87.24859057,1.545454545,209.6409454,1289.595215,1152.684448,9.604550362,1.509777188,9.604550362,13.67050171,0,90
1.597499132,1.586930037,90.92439348,91.52995805,1.552447552,209.7329407,1295.319702,1155.909668,9.596892357,0.998411417,9.596892357,13.6744051,0,90
1.598529816,1.58866322,91.0236976,91.58901186,1.559440559,209.8243713,1302.334229,1160.422119,9.589222908,2.749716282,9.589222908,13.6782856,0,90
1.662939906,1.587015033,90.9292634,95.2794382,1.566433566,209.9177094,1293.513794,1156.444702,9.581531525,1.418818355,9.581531525,13.68222713,0,90
1.60660553,1.586445212,90.8966151,92.0517162,1.573426573,210.0107269,1291.608765,1159.771484,9.573863983,2.707813501,9.573863983,13.68614674,0,90
1.575211644,1.579239845,90.48377797,90.25297905,1.58041958,210.1025238,1294.527832,1155.977051,9.566228867,1.56234622,9.566228867,13.69002914,0,90
1.5807091,1.589117289,91.04971379,90.56796005,1.587412587,210.190979,1288.863647,1157.302368,9.558587074,1.732647061,9.558587074,13.69377613,0,90
1.614393353,1.604003429,91.90262683,92.49792563,1.594405594,210.2803345,1298.657349,1164.288086,9.550964355,2.899172783,9.550964355,13.69755363,0,90
1.556203961,1.577556849,90.38734936,89.16391905,1.601398601,210.3774109,1288.753418,1155.619507,9.543326378,1.554961681,9.543326378,13.70155621,0,90
1.647870302,1.590977192,91.1562784,94.4160135,1.608391608,210.4682159,1290.580566,1157.477783,9.535733223,0.899347007,9.535733223,13.70536709,0,90
1.623353124,1.591458797,91.18387236,93.01128265,1.615384615,210.5606079,1298.526001,1163.30188,9.528149605,2.965848446,9.528149605,13.70922565,0,90
1.589361787,1.591521382,91.18745821,91.06372251,1.622377622,210.6567993,1296.440186,1253.454468,9.520571709,6.15229702,9.520571709,13.71319389,0,90
1.577771306,1.594713926,91.37037751,90.39963687,1.629370629,210.7540283,1295.02478,1156.81604,9.512997627,0.987266123,9.512997627,13.71719551,0,90
1.466549397,1.592357993,91.23539248,84.02709087,1.636363636,210.8546906,1294.639771,1155.323975,9.505433083,1.053509712,9.505433083,13.72131634,0,90
1.56859982,1.587023139,90.92972785,89.87414944,1.643356643,210.957077,1286.0448,1158.588257,9.497873306,1.72112906,9.497873306,13.72547817,0,90
1.633026719,1.603293061,91.86192573,93.56553884,1.65034965,211.0578461,1299.608765,1161.67395,9.490354538,1.690684199,9.490354538,13.72958755,0,90
1.590817213,1.57899189,90.46957118,91.14711229,1.657342657,211.1650848,1285.663452,1159.343994,9.482857704,1.761955976,9.482857704,13.73393154,0,90
1.58496809,1.585230947,90.82704279,90.81198222,1.664335664,211.2667236,1299.255249,1243.421387,9.475369453,5.838044643,9.475369453,13.73809338,0,90
1.568035483,1.587165833,90.93790359,89.84181532,1.671328671,211.3657684,1294.007202,1158.340088,9.467851639,0.447119355,9.467851639,13.74218369,0,90
1.581519246,1.580948234,90.58166141,90.61437802,1.678321678,211.4651489,1288.26355,1215.880981,9.460330963,5.397314072,9.460330963,13.74628735,0,90
0.522498429,1.588592291,91.01963363,29.93695477,1.685314685,211.5600128,1300.612915,1124.678223,9.452810287,1.976025701,9.452810287,13.75023174,0,90
1.560005426,1.594490051,91.35755041,89.38172695,1.692307692,211.6559753,1299.487427,1159.118774,9.445272446,1.021389127,9.445272446,13.75421333,0,90
1.638278842,1.590678334,91.13915511,93.86646331,1.699300699,211.7562714,1294.295532,1160.091797,9.437725067,0.429663092,9.437725067,13.7583437,0,90
1.624315858,1.589759827,91.08652851,93.06644325,1.706293706,211.8566284,1288.123901,1170.26123,9.430196762,4.033026218,9.430196762,13.7624836,0,90
1.658623338,1.600771904,91.71747406,95.03211705,1.713286713,211.9564667,1299.683838,1161.824463,9.422686577,1.241168618,9.422686577,13.7665987,0,90
1.616278172,1.589988708,91.09964247,92.60591775,1.72027972,212.0615845,1302.168213,1161.884155,9.415196419,0.932593226,9.415196419,13.77090359,0,90
1.598026514,1.588768721,91.02974231,91.56017481,1.727272727,212.166748,1296.765869,1176.78479,9.407679558,4.32101202,9.407679558,13.77520943,0,90
1.584171653,1.592415929,91.23871195,90.76634973,1.734265734,212.2706451,1297.915161,1161.004517,9.400159836,0.483306557,9.400159836,13.77945805,0,90
1.584296465,1.57652235,90.32807698,90.77350094,1.741258741,212.3772583,1288.924194,1164.52478,9.392650604,1.445273757,9.392650604,13.78377151,0,90
1.584486127,1.579957843,90.5249162,90.78436777,1.748251748,212.4772797,1294.624512,1171.110229,9.385146141,2.209308624,9.385146141,13.78783226,0,90
1.170546293,1.594170094,91.33921819,67.06736233,1.755244755,212.572464,1298.509399,1136.257813,9.377628326,3.146620035,9.377628326,13.79173183,0,90
1.558986425,1.58910346,91.04892149,89.32334249,1.762237762,212.6705017,1291.613281,1164.211304,9.370127678,1.941480994,9.370127678,13.79572678,0,90
1.572719574,1.580128789,90.53471069,90.11019395,1.769230769,212.7692261,1286.231689,1162.321411,9.362652779,0.716075122,9.362652779,13.79971409,0,90
1.599984288,1.589958072,91.09788711,91.672347,1.776223776,212.8622437,1304.467773,1169.998413,9.355210304,2.448679209,9.355210304,13.80352497,0,90
1.566873312,1.588920474,91.03843715,89.77522781,1.783216783,212.9568787,1287.536621,1163.861084,9.347754478,1.442290902,9.347754478,13.80739212,0,90
1.582350492,1.581161737,90.59389428,90.66200493,1.79020979,213.0504913,1295.253418,1183.133545,9.340352058,4.520490646,9.340352058,13.81124496,0,90
1.630387068,1.592285395,91.23123289,93.41429796,1.797202797,213.1407471,1285.622559,1165.071045,9.332942963,1.189927101,9.332942963,13.81501389,0,90
1.576195002,1.595846415,91.43526431,90.30932128,1.804195804,213.2339935,1282.096802,1164.908691,9.32557869,1.73271656,9.32557869,13.81887245,0,90
1.587816954,1.589881659,91.09350896,90.97521008,1.811188811,213.3304291,1293.503296,1267.279785,9.318257332,6.314637661,9.318257332,13.82283688,0,90
1.58285892,1.591468692,91.18443927,90.69113569,1.818181818,213.4272308,1290.815186,1165.943115,9.310936928,1.730120897,9.310936928,13.82681847,0,90
1.575691938,1.575691938,90.28049788,90.28049788,1.825174825,213.5254822,1290.764526,1290.764526,9.303617477,9.303617477,9.303617477,13.83083725,0,90
1.60789907,1.585242867,90.82772581,92.12583058,1.832167832,213.6161804,1289.334839,1167.370728,9.296318054,1.510490656,9.296318054,13.83461666,0,90
1.582458138,1.58367312,90.73778588,90.66817259,1.839160839,213.7056274,1290.653198,1286.029297,9.289059639,6.654754639,9.289059639,13.83836937,0,90
1.575176001,1.577589035,90.38919351,90.25093682,1.846153846,213.793335,1293.244263,1165.487305,9.281807899,0.998925805,9.281807899,13.84205532,0,90
1.644941568,1.600608706,91.70812353,94.24820941,1.853146853,213.8774719,1303.587769,1167.230103,9.274515152,1.050031662,9.274515152,13.84559631,0,90
1.592509508,1.585991144,90.87059891,91.24407365,1.86013986,213.9693909,1289.764282,1175.82019,9.267199516,3.78678298,9.267199516,13.84942436,0,90
0.15083766,1.592302322,91.23220278,8.6423613,1.867132867,214.0601044,1288.527344,796.5037231,9.259906769,7.739014149,9.259906769,13.85320187,0,90
1.445963502,1.578471899,90.43977789,82.84760599,1.874125874,214.1517792,1289.522339,1163.653076,9.252631187,0.904654026,9.252631187,13.85699368,0,90
1.580053329,1.579743981,90.51266284,90.53038718,1.881118881,214.2392578,1302.455933,1264.139526,9.245349884,6.00793314,9.245349884,13.86065388,0,90
1.59788394,1.587671161,90.96685676,91.5520059,1.888111888,214.3240509,1286.140625,1179.809448,9.238040924,4.272517681,9.238040924,13.86421776,0,90
1.61329484,1.596214533,91.45635593,92.43498543,1.895104895,214.4080811,1302.113403,1168.404785,9.230772972,1.024598718,9.230772972,13.8677578,0,90
1.587595463,1.59031868,91.11854843,90.96251959,1.902097902,214.4988556,1302.477783,1297.795288,9.223505974,6.617702961,9.223505974,13.87151432,0,90
1.65063858,1.597655654,91.53892609,94.57462415,1.909090909,214.5915833,1300.733887,1171.995972,9.216218948,1.818131924,9.216218948,13.87538624,0,90
1.643851519,1.587008953,90.92891506,94.18575416,1.916083916,214.6892395,1292.916748,1168.861084,9.208931923,1.406542182,9.208931923,13.87943268,0,90
1.59957993,1.595543265,91.41789513,91.649179,1.923076923,214.786438,1293.792236,1207.145264,9.201662064,5.751263618,9.201662064,13.88345432,0,90
1.585296988,1.586472392,90.89817238,90.83082672,1.93006993,214.8857574,1294.493774,1256.967041,9.194411278,6.000418663,9.194411278,13.88756275,0,90
1.589313149,1.580674171,90.56595881,91.06093579,1.937062937,214.9837341,1296.438477,1172.269775,9.187184334,2.365918636,9.187184334,13.89160538,0,90
1.579808116,1.602100968,91.79362384,90.51633748,1.944055944,215.077179,1297.782104,1169.227905,9.179923058,1.400576949,9.179923058,13.89548492,0,90
1.58216989,1.579545736,90.50130424,90.65165719,1.951048951,215.1776428,1291.477661,1175.103638,9.172676086,2.54376626,9.172676086,13.89959431,0,90
1.581627846,1.579952598,90.52461567,90.62060032,1.958041958,215.2737122,1277.888672,1217.583862,9.165438652,6.359068871,9.165438652,13.90355587,0,90
1.583968878,1.586018085,90.87214253,90.75473158,1.965034965,215.3640442,1293.401001,1188.72168,9.158240318,5.799883842,9.158240318,13.90729332,0,90
1.580888391,1.580473661,90.55447043,90.57823266,1.972027972,215.4538727,1295.209961,1206.82019,9.151043892,5.724578857,9.151043892,13.91100407,0,90
1.589674592,1.591124415,91.16471368,91.08164492,1.979020979,215.5415039,1299.309082,1260.390747,9.143819809,5.97362709,9.143819809,13.9146347,0,90
1.594821215,1.580751419,90.57038477,91.37652468,1.986013986,215.6300354,1292.154297,1172.855591,9.136618614,1.966189265,9.136618614,13.9183054,0,90
0.049055923,0.049055923,2.810697335,2.810697335,1.993006993,215.7155762,57.39187241,57.39187241,13.92185307,9.129404068,13.92185307,13.92185307,0,90
1.589335442,0.026170526,1.49946067,91.06221303,2,215.4922028,32.18941498,1288.905396,13.91484642,6.560618401,13.91484642,13.91484642,0,90
1.271259427,0.028243272,1.618220264,72.83779984,2.006993007,215.1848297,34.57229614,1142.734253,13.90494251,3.699202299,13.90494251,13.90494251,0,90
0.04232337,0.04232337,2.424950449,2.424950449,2.013986014,214.823349,54.61558151,54.61558151,13.8931551,13.8931551,13.8931551,13.8931551,0,90
1.583013535,0.045421936,2.602485208,90.69999444,2.020979021,214.422699,53.05261612,1168.820557,13.87997913,1.913629174,13.87997913,13.87997913,0,90
1.557936072,0.035683192,2.044496319,89.2631617,2.027972028,213.9948273,48.9995575,1165.688843,13.86582851,1.642341971,13.86582851,13.86582851,0,90
1.588804007,0.047822475,2.740026008,91.03176405,2.034965035,213.5462494,56.95925522,1203.148315,13.85101795,3.922693491,13.85101795,13.85101795,0,90
1.581495643,0.033551149,1.92233924,90.61302564,2.041958042,213.0806274,39.1273613,1279.369751,13.83562851,6.544322491,13.83562851,13.83562851,0,90
1.593232036,0.0281015,1.610097355,91.28547143,2.048951049,212.6038971,40.76792526,1163.451782,13.81982136,1.958187103,13.81982136,13.81982136,0,90
1.544828415,0.039206661,2.24637622,88.51214825,2.055944056,212.1184082,49.81850433,1160.020142,13.80367565,0.49993974,13.80367565,13.80367565,0,90
0.204944253,0.03326026,1.905672511,11.74244073,2.062937063,211.6265869,39.54332352,1055.264893,13.7872858,3.722099066,13.7872858,13.7872858,0,90
1.584486723,0.056362182,3.229315147,90.78440192,2.06993007,211.1316376,87.38175964,1159.928467,13.77073097,1.83174479,13.77073097,13.77073097,0,90
1.591328025,0.04292208,2.459254007,91.17637965,2.076923077,210.632843,56.87217712,1156.679199,13.75403786,0.673560858,13.75403786,13.75403786,0,90
1.271388888,0.043683499,2.502880133,72.84521742,2.083916084,210.1341705,64.71643829,1139.462036,13.73731995,2.18415308,13.73731995,13.73731995,0,90
1.606150508,0.096767977,5.544396667,92.02564537,2.090909091,209.6344147,112.6218796,1155.054932,13.72055912,1.3731215,13.72055912,13.72055912,0,90
1.575398326,0.037915666,2.17240762,90.26367513,2.097902098,209.1380005,56.59107971,1157.915527,13.70388126,3.33357358,13.70388126,13.70388126,0,90
1.60180378,0.039959762,2.289525727,91.77659618,2.104895105,208.6422119,47.09021759,1166.829956,13.68723297,4.231390953,13.68723297,13.68723297,0,90
1.59118855,0.032968614,1.888962453,91.16838832,2.111888112,208.1493683,39.52025604,1156.00708,13.67067814,3.333977699,13.67067814,13.67067814,0,90
1.631321192,0.041117221,2.355843235,93.46781932,2.118881119,207.6608582,49.68115234,1148.587158,13.65424442,0.849603236,13.65424442,13.65424442,0,90
1.606960297,0.035296831,2.022359463,92.07204284,2.125874126,207.1775055,42.79278946,1147.187012,13.63794804,0.887757778,13.63794804,13.63794804,0,90
